,TIME,GEO,PRODUCT,Value,Population
5294,2012,Czech Republic,Gas,6856.1,10510785
5295,2012,Czech Republic,Waste (non-renewable),225.2,10510785
5296,2012,Czech Republic,Nuclear heat,7845.7,10510785
5297,2012,Czech Republic,Solid fuels,17407.4,10510785
5298,2012,Denmark,Total petroleum products,6935.2,5591572
5299,2012,Denmark,Renewable energies,4183.1,5591572
5300,2012,Denmark,Gas,3497.6,5591572
5301,2012,Denmark,Waste (non-renewable),401.4,5591572
5302,2012,Denmark,Nuclear heat,0.0,5591572
5303,2012,Denmark,Solid fuels,2502.3,5591572
5304,2012,Germany,Total petroleum products,107565.0,80425823
5305,2012,Germany,Renewable energies,32251.7,80425823
5306,2012,Germany,Gas,69819.3,80425823
5307,2012,Germany,Waste (non-renewable),4015.9,80425823
5308,2012,Germany,Nuclear heat,25656.1,80425823
5309,2012,Germany,Solid fuels,80351.0,80425823
5310,2012,Estonia,Total petroleum products,1109.2,1322696
5311,2012,Estonia,Renewable energies,861.5,1322696
5312,2012,Estonia,Gas,545.4,1322696
5313,2012,Estonia,Waste (non-renewable),0.0,1322696
5314,2012,Estonia,Nuclear heat,0.0,1322696
5315,2012,Estonia,Solid fuels,3792.8,1322696
5316,2012,Ireland,Total petroleum products,6537.3,4599533
5317,2012,Ireland,Renewable energies,779.4,4599533
5318,2012,Ireland,Gas,4021.6,4599533
5319,2012,Ireland,Waste (non-renewable),45.7,4599533
5320,2012,Ireland,Nuclear heat,0.0,4599533
5321,2012,Ireland,Solid fuels,2339.9,4599533
5322,2012,Greece,Total petroleum products,13142.0,11045011
5323,2012,Greece,Renewable energies,2447.8,11045011
5324,2012,Greece,Gas,3662.1,11045011
5325,2012,Greece,Waste (non-renewable),14.9,11045011
5326,2012,Greece,Nuclear heat,0.0,11045011
5327,2012,Greece,Solid fuels,8135.7,11045011
5328,2012,Spain,Total petroleum products,52914.8,46773055
5329,2012,Spain,Renewable energies,16134.8,46773055
5330,2012,Spain,Gas,28575.9,46773055
5331,2012,Spain,Waste (non-renewable),175.7,46773055
5332,2012,Spain,Nuclear heat,15856.4,46773055
5333,2012,Spain,Solid fuels,15394.8,46773055
5334,2012,France,Total petroleum products,79757.8,65659789
5335,2012,France,Renewable energies,21123.2,65659789
5336,2012,France,Gas,38215.6,65659789
5337,2012,France,Waste (non-renewable),1526.3,65659789
5338,2012,France,Nuclear heat,109735.0,65659789
5339,2012,France,Solid fuels,12018.1,65659789
5340,2012,Croatia,Total petroleum products,3425.4,4267558
5341,2012,Croatia,Renewable energies,1747.6,4267558
5342,2012,Croatia,Gas,2413.2,4267558
5343,2012,Croatia,Waste (non-renewable),8.1,4267558
5344,2012,Croatia,Nuclear heat,0.0,4267558
5345,2012,Croatia,Solid fuels,630.7,4267558
5346,2012,Italy,Total petroleum products,59891.5,59539717
5347,2012,Italy,Renewable energies,23885.2,59539717
5348,2012,Italy,Gas,61355.6,59539717
5349,2012,Italy,Waste (non-renewable),1132.3,59539717
5350,2012,Italy,Nuclear heat,0.0,59539717
5351,2012,Italy,Solid fuels,15723.3,59539717
5352,2012,Cyprus,Total petroleum products,2387.0,1135062
5353,2012,Cyprus,Renewable energies,129.1,1135062
5354,2012,Cyprus,Gas,0.0,1135062
5355,2012,Cyprus,Waste (non-renewable),0.6,1135062
5356,2012,Cyprus,Nuclear heat,0.0,1135062
5357,2012,Cyprus,Solid fuels,0.1,1135062
5358,2012,Latvia,Total petroleum products,1382.0,2034319
5359,2012,Latvia,Renewable energies,1651.4,2034319
5360,2012,Latvia,Gas,1211.2,2034319
5361,2012,Latvia,Waste (non-renewable),55.7,2034319
5362,2012,Latvia,Nuclear heat,0.0,2034319
5363,2012,Latvia,Solid fuels,91.9,2034319
5364,2012,Lithuania,Total petroleum products,2466.7,2987773
5365,2012,Lithuania,Renewable energies,1161.4,2987773
5366,2012,Lithuania,Gas,2654.0,2987773
5367,2012,Lithuania,Waste (non-renewable),0.0,2987773
5368,2012,Lithuania,Nuclear heat,0.0,2987773
5369,2012,Lithuania,Solid fuels,244.0,2987773
5370,2012,Luxembourg,Total petroleum products,2830.0,530946
5371,2012,Luxembourg,Renewable energies,138.3,530946
5372,2012,Luxembourg,Gas,1054.7,530946
5373,2012,Luxembourg,Waste (non-renewable),32.3,530946
5374,2012,Luxembourg,Nuclear heat,0.0,530946
5375,2012,Luxembourg,Solid fuels,53.4,530946
5376,2012,Hungary,Total petroleum products,5968.2,9920362
5377,2012,Hungary,Renewable energies,2940.1,9920362
5378,2012,Hungary,Gas,8377.0,9920362
5379,2012,Hungary,Waste (non-renewable),89.2,9920362
5380,2012,Hungary,Nuclear heat,4086.5,9920362
5381,2012,Hungary,Solid fuels,2596.6,9920362
5382,2012,Malta,Total petroleum products,970.3,420028
5383,2012,Malta,Renewable energies,11.7,420028
5384,2012,Malta,Gas,0.0,420028
5385,2012,Malta,Waste (non-renewable),0.0,420028
5386,2012,Malta,Nuclear heat,0.0,420028
5387,2012,Malta,Solid fuels,0.0,420028
5388,2012,Netherlands,Total petroleum products,32604.4,16754962
5389,2012,Netherlands,Renewable energies,3616.0,16754962
5390,2012,Netherlands,Gas,33543.5,16754962
5391,2012,Netherlands,Waste (non-renewable),746.8,16754962
5392,2012,Netherlands,Nuclear heat,1009.9,16754962
5393,2012,Netherlands,Solid fuels,8149.1,16754962
5394,2012,Austria,Total petroleum products,11931.0,8429991
5395,2012,Austria,Renewable energies,9818.0,8429991
5396,2012,Austria,Gas,7326.7,8429991
5397,2012,Austria,Waste (non-renewable),687.8,8429991
5398,2012,Austria,Nuclear heat,0.0,8429991
5399,2012,Austria,Solid fuels,3248.5,8429991
5400,2012,Poland,Total petroleum products,24357.2,38063164
5401,2012,Poland,Renewable energies,8610.0,38063164
5402,2012,Poland,Gas,13681.9,38063164
5403,2012,Poland,Waste (non-renewable),419.5,38063164
5404,2012,Poland,Nuclear heat,0.0,38063164
5405,2012,Poland,Solid fuels,50756.5,38063164
5406,2012,Portugal,Total petroleum products,10197.4,10514844
5407,2012,Portugal,Renewable energies,4354.2,10514844
5408,2012,Portugal,Gas,3932.6,10514844
5409,2012,Portugal,Waste (non-renewable),151.7,10514844
5410,2012,Portugal,Nuclear heat,0.0,10514844
5411,2012,Portugal,Solid fuels,2934.3,10514844
5412,2012,Romania,Total petroleum products,8790.3,20058035
5413,2012,Romania,Renewable energies,5195.2,20058035
5414,2012,Romania,Gas,10777.4,20058035
5415,2012,Romania,Waste (non-renewable),27.4,20058035
5416,2012,Romania,Nuclear heat,2957.7,20058035
5417,2012,Romania,Solid fuels,7603.5,20058035
5418,2012,Slovenia,Total petroleum products,2503.6,2057159
5419,2012,Slovenia,Renewable energies,1069.1,2057159
5420,2012,Slovenia,Gas,710.1,2057159
5421,2012,Slovenia,Waste (non-renewable),31.8,2057159
5422,2012,Slovenia,Nuclear heat,1426.0,2057159
5423,2012,Slovenia,Solid fuels,1391.2,2057159
5424,2012,Slovakia,Total petroleum products,3367.2,5407579
5425,2012,Slovakia,Renewable energies,1358.7,5407579
5426,2012,Slovakia,Gas,4365.3,5407579
5427,2012,Slovakia,Waste (non-renewable),44.3,5407579
5428,2012,Slovakia,Nuclear heat,4047.5,5407579
5429,2012,Slovakia,Solid fuels,3475.6,5407579
5430,2012,Finland,Total petroleum products,9526.2,5413971
5431,2012,Finland,Renewable energies,9990.6,5413971
5432,2012,Finland,Gas,3005.5,5413971
5433,2012,Finland,Waste (non-renewable),183.9,5413971
5434,2012,Finland,Nuclear heat,5929.6,5413971
5435,2012,Finland,Solid fuels,4547.6,5413971
5436,2012,Sweden,Total petroleum products,12693.8,9519374
5437,2012,Sweden,Renewable energies,18490.3,9519374
5438,2012,Sweden,Gas,1015.3,9519374
5439,2012,Sweden,Waste (non-renewable),531.3,9519374
5440,2012,Sweden,Nuclear heat,16518.6,9519374
5441,2012,Sweden,Solid fuels,2194.4,9519374
5442,2012,UK,Total petroleum products,69655.3,63700300
5443,2012,UK,Renewable energies,8787.9,63700300
5444,2012,UK,Gas,66385.4,63700300
5445,2012,UK,Waste (non-renewable),797.7,63700300
5446,2012,UK,Nuclear heat,18161.2,63700300
5447,2012,UK,Solid fuels,38948.7,63700300
5448,2012,Iceland,Total petroleum products,641.1,320716
5449,2012,Iceland,Renewable energies,5070.9,320716
5450,2012,Iceland,Gas,0.0,320716
5451,2012,Iceland,Waste (non-renewable),0.0,320716
5452,2012,Iceland,Nuclear heat,0.0,320716
5453,2012,Iceland,Solid fuels,94.2,320716
5454,2012,Norway,Total petroleum products,9306.9,5018573
5455,2012,Norway,Renewable energies,13843.0,5018573
5456,2012,Norway,Gas,5437.0,5018573
5457,2012,Norway,Waste (non-renewable),213.5,5018573
5458,2012,Norway,Nuclear heat,0.0,5018573
5459,2012,Norway,Solid fuels,816.5,5018573
5460,2012,Montenegro,Total petroleum products,281.2,620601
5461,2012,Montenegro,Renewable energies,303.6,620601
5462,2012,Montenegro,Gas,0.0,620601
5463,2012,Montenegro,Waste (non-renewable),0.0,620601
5464,2012,Montenegro,Nuclear heat,0.0,620601
5465,2012,Montenegro,Solid fuels,381.0,620601
5466,2012,Macedonia,Total petroleum products,915.3,2074036
5467,2012,Macedonia,Renewable energies,327.2,2074036
5468,2012,Macedonia,Gas,114.5,2074036
5469,2012,Macedonia,Waste (non-renewable),0.0,2074036
5470,2012,Macedonia,Nuclear heat,0.0,2074036
5471,2012,Macedonia,Solid fuels,1393.3,2074036
5472,2012,Albania,Total petroleum products,1082.9,2900401
5473,2012,Albania,Renewable energies,624.6,2900401
5474,2012,Albania,Gas,13.2,2900401
5475,2012,Albania,Waste (non-renewable),0.0,2900401
5476,2012,Albania,Nuclear heat,0.0,2900401
5477,2012,Albania,Solid fuels,162.4,2900401
5478,2012,Serbia,Total petroleum products,3364.0,7199077
5479,2012,Serbia,Renewable energies,1843.4,7199077
5480,2012,Serbia,Gas,1677.9,7199077
5481,2012,Serbia,Waste (non-renewable),0.0,7199077
5482,2012,Serbia,Nuclear heat,0.0,7199077
5483,2012,Serbia,Solid fuels,7627.5,7199077
5484,2012,Turkey,Total petroleum products,35046.7,74569867
5485,2012,Turkey,Renewable energies,12151.0,74569867
5486,2012,Turkey,Gas,37261.9,74569867
5487,2012,Turkey,Waste (non-renewable),5.0,74569867
5488,2012,Turkey,Nuclear heat,0.0,74569867
5489,2012,Turkey,Solid fuels,34630.5,74569867
5490,2012,Bosnia and Herzegovina,Total petroleum products,0.0,3648200
5491,2012,Bosnia and Herzegovina,Renewable energies,0.0,3648200
5492,2012,Bosnia and Herzegovina,Gas,0.0,3648200
5493,2012,Bosnia and Herzegovina,Waste (non-renewable),0.0,3648200
5494,2012,Bosnia and Herzegovina,Nuclear heat,0.0,3648200
5495,2012,Bosnia and Herzegovina,Solid fuels,0.0,3648200
5496,2012,Kosovo,Total petroleum products,582.8,1805200
5497,2012,Kosovo,Renewable energies,256.0,1805200
5498,2012,Kosovo,Gas,0.0,1805200
5499,2012,Kosovo,Waste (non-renewable),0.0,1805200
5500,2012,Kosovo,Nuclear heat,0.0,1805200
5501,2012,Kosovo,Solid fuels,1532.1,1805200
5502,2012,Moldova,Total petroleum products,772.2,3559519
5503,2012,Moldova,Renewable energies,578.7,3559519
5504,2012,Moldova,Gas,797.4,3559519
5505,2012,Moldova,Waste (non-renewable),0.0,3559519
5506,2012,Moldova,Nuclear heat,0.0,3559519
5507,2012,Moldova,Solid fuels,108.5,3559519
5508,2012,Ukraine,Total petroleum products,11927.7,45593300
5509,2012,Ukraine,Renewable energies,2651.5,45593300
5510,2012,Ukraine,Gas,43031.0,45593300
5511,2012,Ukraine,Waste (non-renewable),0.0,45593300
5512,2012,Ukraine,Nuclear heat,23413.7,45593300
5513,2012,Ukraine,Solid fuels,42377.7,45593300
5514,2012,Georgia,Total petroleum products,0.0,3825000
5515,2012,Georgia,Renewable energies,0.0,3825000
5516,2012,Georgia,Gas,0.0,3825000
5517,2012,Georgia,Waste (non-renewable),0.0,3825000
5518,2012,Georgia,Nuclear heat,0.0,3825000
5519,2012,Georgia,Solid fuels,0.0,3825000
5520,2013,Belgium,Total petroleum products,22728.1,11182817
5521,2013,Belgium,Renewable energies,3504.4,11182817
5522,2013,Belgium,Gas,14485.3,11182817
5523,2013,Belgium,Waste (non-renewable),683.6,11182817
5524,2013,Belgium,Nuclear heat,11000.2,11182817
5525,2013,Belgium,Solid fuels,3449.2,11182817
5526,2013,Bulgaria,Total petroleum products,3469.8,7265115
5527,2013,Bulgaria,Renewable energies,1813.6,7265115
5528,2013,Bulgaria,Gas,2397.7,7265115
5529,2013,Bulgaria,Waste (non-renewable),7.7,7265115
5530,2013,Bulgaria,Nuclear heat,3671.1,7265115
5531,2013,Bulgaria,Solid fuels,5928.0,7265115
5532,2013,Czech Republic,Total petroleum products,8604.5,10514272
5533,2013,Czech Republic,Renewable energies,4049.9,10514272
5534,2013,Czech Republic,Gas,6946.4,10514272
5535,2013,Czech Republic,Waste (non-renewable),216.3,10514272
5536,2013,Czech Republic,Nuclear heat,7952.2,10514272
5537,2013,Czech Republic,Solid fuels,17202.7,10514272
5538,2013,Denmark,Total petroleum products,6637.2,5614932
5539,2013,Denmark,Renewable energies,4332.5,5614932
5540,2013,Denmark,Gas,3331.2,5614932
5541,2013,Denmark,Waste (non-renewable),402.7,5614932
5542,2013,Denmark,Nuclear heat,0.0,5614932
5543,2013,Denmark,Solid fuels,3046.1,5614932
5544,2013,Germany,Total petroleum products,109993.1,80645605
5545,2013,Germany,Renewable energies,33397.4,80645605
5546,2013,Germany,Gas,73102.2,80645605
5547,2013,Germany,Waste (non-renewable),4107.4,80645605
5548,2013,Germany,Nuclear heat,25096.3,80645605
5549,2013,Germany,Solid fuels,81608.8,80645605
5550,2013,Estonia,Total petroleum products,1079.1,1317997
5551,2013,Estonia,Renewable energies,851.2,1317997
5552,2013,Estonia,Gas,554.9,1317997
5553,2013,Estonia,Waste (non-renewable),104.3,1317997
5554,2013,Estonia,Nuclear heat,0.0,1317997
5555,2013,Estonia,Solid fuels,4421.8,1317997
5556,2013,Ireland,Total petroleum products,6754.8,4623816
5557,2013,Ireland,Renewable energies,842.7,4623816
5558,2013,Ireland,Gas,3842.7,4623816
5559,2013,Ireland,Waste (non-renewable),61.4,4623816
5560,2013,Ireland,Nuclear heat,0.0,4623816
5561,2013,Ireland,Solid fuels,2035.9,4623816
5562,2013,Greece,Total petroleum products,11225.7,10965211
5563,2013,Greece,Renewable energies,2616.3,10965211
5564,2013,Greece,Gas,3236.3,10965211
5565,2013,Greece,Waste (non-renewable),21.1,10965211
5566,2013,Greece,Nuclear heat,0.0,10965211
5567,2013,Greece,Solid fuels,6980.7,10965211
5568,2013,Spain,Total petroleum products,50310.3,46620045
5569,2013,Spain,Renewable energies,17744.0,46620045
5570,2013,Spain,Gas,26163.4,46620045
5571,2013,Spain,Waste (non-renewable),199.7,46620045
5572,2013,Spain,Nuclear heat,14632.7,46620045
5573,2013,Spain,Solid fuels,10859.6,46620045
5574,2013,France,Total petroleum products,77724.5,65998660
5575,2013,France,Renewable energies,23428.0,65998660
5576,2013,France,Gas,38817.2,65998660
5577,2013,France,Waste (non-renewable),1517.1,65998660
5578,2013,France,Nuclear heat,109291.1,65998660
5579,2013,France,Solid fuels,12707.9,65998660
5580,2013,Croatia,Total petroleum products,3206.1,4255689
5581,2013,Croatia,Renewable energies,2081.9,4255689
5582,2013,Croatia,Gas,2281.9,4255689
5583,2013,Croatia,Waste (non-renewable),8.7,4255689
5584,2013,Croatia,Nuclear heat,0.0,4255689
5585,2013,Croatia,Solid fuels,674.6,4255689
5586,2013,Italy,Total petroleum products,57449.5,60233948
5587,2013,Italy,Renewable energies,26370.6,60233948
5588,2013,Italy,Gas,57386.7,60233948
5589,2013,Italy,Waste (non-renewable),1138.0,60233948
5590,2013,Italy,Nuclear heat,0.0,60233948
5591,2013,Italy,Solid fuels,13546.9,60233948
5592,2013,Cyprus,Total petroleum products,2052.7,1143896
5593,2013,Cyprus,Renewable energies,134.3,1143896
5594,2013,Cyprus,Gas,0.0,1143896
5595,2013,Cyprus,Waste (non-renewable),1.1,1143896
5596,2013,Cyprus,Nuclear heat,0.0,1143896
5597,2013,Cyprus,Solid fuels,0.1,1143896
5598,2013,Latvia,Total petroleum products,1407.6,2012647
5599,2013,Latvia,Renewable energies,1611.2,2012647
5600,2013,Latvia,Gas,1204.7,2012647
5601,2013,Latvia,Waste (non-renewable),52.9,2012647
5602,2013,Latvia,Nuclear heat,0.0,2012647
5603,2013,Latvia,Solid fuels,72.9,2012647
5604,2013,Lithuania,Total petroleum products,2419.6,2957689
5605,2013,Lithuania,Renewable energies,1212.4,2957689
5606,2013,Lithuania,Gas,2164.5,2957689
5607,2013,Lithuania,Waste (non-renewable),14.9,2957689
5608,2013,Lithuania,Nuclear heat,0.0,2957689
5609,2013,Lithuania,Solid fuels,278.7,2957689
5610,2013,Luxembourg,Total petroleum products,2782.2,543360
5611,2013,Luxembourg,Renewable energies,154.5,543360
5612,2013,Luxembourg,Gas,893.7,543360
5613,2013,Luxembourg,Waste (non-renewable),33.5,543360
5614,2013,Luxembourg,Nuclear heat,0.0,543360
5615,2013,Luxembourg,Solid fuels,47.0,543360
5616,2013,Hungary,Total petroleum products,5767.6,9893082
5617,2013,Hungary,Renewable energies,3128.6,9893082
5618,2013,Hungary,Gas,7704.1,9893082
5619,2013,Hungary,Waste (non-renewable),83.1,9893082
5620,2013,Hungary,Nuclear heat,3976.8,9893082
5621,2013,Hungary,Solid fuels,2261.0,9893082
5622,2013,Malta,Total petroleum products,864.4,425967
5623,2013,Malta,Renewable energies,12.3,425967
5624,2013,Malta,Gas,0.0,425967
5625,2013,Malta,Waste (non-renewable),0.0,425967
5626,2013,Malta,Nuclear heat,0.0,425967
5627,2013,Malta,Solid fuels,0.0,425967
5628,2013,Netherlands,Total petroleum products,32187.8,16804432
5629,2013,Netherlands,Renewable energies,3500.4,16804432
5630,2013,Netherlands,Gas,33448.0,16804432
5631,2013,Netherlands,Waste (non-renewable),795.1,16804432
5632,2013,Netherlands,Nuclear heat,745.7,16804432
5633,2013,Netherlands,Solid fuels,8121.1,16804432
5634,2013,Austria,Total petroleum products,12082.3,8479823
5635,2013,Austria,Renewable energies,10092.5,8479823
5636,2013,Austria,Gas,7060.5,8479823
5637,2013,Austria,Waste (non-renewable),689.5,8479823
5638,2013,Austria,Nuclear heat,0.0,8479823
5639,2013,Austria,Solid fuels,3322.4,8479823
5640,2013,Poland,Total petroleum products,22660.0,38040196
5641,2013,Poland,Renewable energies,8568.9,38040196
5642,2013,Poland,Gas,13737.4,38040196
5643,2013,Poland,Waste (non-renewable),451.0,38040196
5644,2013,Poland,Nuclear heat,0.0,38040196
5645,2013,Poland,Solid fuels,52957.1,38040196
5646,2013,Portugal,Total petroleum products,10266.0,10457295
5647,2013,Portugal,Renewable energies,5300.5,10457295
5648,2013,Portugal,Gas,3755.9,10457295
5649,2013,Portugal,Waste (non-renewable),169.5,10457295
5650,2013,Portugal,Nuclear heat,0.0,10457295
5651,2013,Portugal,Solid fuels,2650.0,10457295
5652,2013,Romania,Total petroleum products,8418.3,19983693
5653,2013,Romania,Renewable energies,5550.9,19983693
5654,2013,Romania,Gas,9839.0,19983693
5655,2013,Romania,Waste (non-renewable),41.0,19983693
5656,2013,Romania,Nuclear heat,2996.9,19983693
5657,2013,Romania,Solid fuels,5755.0,19983693
5658,2013,Slovenia,Total petroleum products,2357.2,2059953
5659,2013,Slovenia,Renewable energies,1174.1,2059953
5660,2013,Slovenia,Gas,691.9,2059953
5661,2013,Slovenia,Waste (non-renewable),34.7,2059953
5662,2013,Slovenia,Nuclear heat,1367.2,2059953
5663,2013,Slovenia,Solid fuels,1351.0,2059953
5664,2013,Slovakia,Total petroleum products,3335.0,5413393
5665,2013,Slovakia,Renewable energies,1409.3,5413393
5666,2013,Slovakia,Gas,4558.0,5413393
5667,2013,Slovakia,Waste (non-renewable),125.5,5413393
5668,2013,Slovakia,Nuclear heat,4106.3,5413393
5669,2013,Slovakia,Solid fuels,3454.3,5413393
5670,2013,Finland,Total petroleum products,8592.6,5438972
5671,2013,Finland,Renewable energies,9912.2,5438972
5672,2013,Finland,Gas,2859.2,5438972
5673,2013,Finland,Waste (non-renewable),209.2,5438972
5674,2013,Finland,Nuclear heat,6089.3,5438972
5675,2013,Finland,Solid fuels,5132.8,5438972
5676,2013,Sweden,Total petroleum products,12142.0,9600379
5677,2013,Sweden,Renewable energies,16981.8,9600379
5678,2013,Sweden,Gas,963.5,9600379
5679,2013,Sweden,Waste (non-renewable),572.8,9600379
5680,2013,Sweden,Nuclear heat,17142.8,9600379
5681,2013,Sweden,Solid fuels,2218.0,9600379
5682,2013,UK,Total petroleum products,67469.0,64128226
5683,2013,UK,Renewable energies,10646.7,64128226
5684,2013,UK,Gas,65783.8,64128226
5685,2013,UK,Waste (non-renewable),620.0,64128226
5686,2013,UK,Nuclear heat,18213.3,64128226
5687,2013,UK,Solid fuels,37276.8,64128226
5688,2013,Iceland,Total petroleum products,683.4,323764
5689,2013,Iceland,Renewable energies,5274.6,323764
5690,2013,Iceland,Gas,0.0,323764
5691,2013,Iceland,Waste (non-renewable),0.0,323764
5692,2013,Iceland,Nuclear heat,0.0,323764
5693,2013,Iceland,Solid fuels,98.8,323764
5694,2013,Norway,Total petroleum products,10412.5,5079623
5695,2013,Norway,Renewable energies,12588.9,5079623
5696,2013,Norway,Gas,5651.5,5079623
5697,2013,Norway,Waste (non-renewable),236.5,5079623
5698,2013,Norway,Nuclear heat,0.0,5079623
5699,2013,Norway,Solid fuels,775.2,5079623
5700,2013,Montenegro,Total petroleum products,273.1,621207
5701,2013,Montenegro,Renewable energies,383.5,621207
5702,2013,Montenegro,Gas,0.0,621207
5703,2013,Montenegro,Waste (non-renewable),0.0,621207
5704,2013,Montenegro,Nuclear heat,0.0,621207
5705,2013,Montenegro,Solid fuels,367.8,621207
5706,2013,Macedonia,Total petroleum products,911.9,2075739
5707,2013,Macedonia,Renewable energies,368.6,2075739
5708,2013,Macedonia,Gas,129.6,2075739
5709,2013,Macedonia,Waste (non-renewable),0.0,2075739
5710,2013,Macedonia,Nuclear heat,0.0,2075739
5711,2013,Macedonia,Solid fuels,1163.9,2075739
5712,2013,Albania,Total petroleum products,1269.9,2895092
5713,2013,Albania,Renewable energies,811.8,2895092
5714,2013,Albania,Gas,14.6,2895092
5715,2013,Albania,Waste (non-renewable),0.0,2895092
5716,2013,Albania,Nuclear heat,0.0,2895092
5717,2013,Albania,Solid fuels,67.0,2895092
5718,2013,Serbia,Total petroleum products,3428.1,7164132
5719,2013,Serbia,Renewable energies,1934.1,7164132
5720,2013,Serbia,Gas,1866.6,7164132
5721,2013,Serbia,Waste (non-renewable),0.3,7164132
5722,2013,Serbia,Nuclear heat,0.0,7164132
5723,2013,Serbia,Solid fuels,7925.7,7164132
5724,2013,Turkey,Total petroleum products,34165.5,75787333
5725,2013,Turkey,Renewable energies,13061.9,75787333
5726,2013,Turkey,Gas,37555.8,75787333
5727,2013,Turkey,Waste (non-renewable),4.4,75787333
5728,2013,Turkey,Nuclear heat,0.0,75787333
5729,2013,Turkey,Solid fuels,30314.6,75787333
5730,2013,Bosnia and Herzegovina,Total petroleum products,0.0,3604999
5731,2013,Bosnia and Herzegovina,Renewable energies,0.0,3604999
5732,2013,Bosnia and Herzegovina,Gas,0.0,3604999
5733,2013,Bosnia and Herzegovina,Waste (non-renewable),0.0,3604999
5734,2013,Bosnia and Herzegovina,Nuclear heat,0.0,3604999
5735,2013,Bosnia and Herzegovina,Solid fuels,0.0,3604999
5736,2013,Kosovo,Total petroleum products,527.2,1824100
5737,2013,Kosovo,Renewable energies,260.2,1824100
5738,2013,Kosovo,Gas,0.0,1824100
5739,2013,Kosovo,Waste (non-renewable),0.0,1824100
5740,2013,Kosovo,Nuclear heat,0.0,1824100
5741,2013,Kosovo,Solid fuels,1555.6,1824100
5742,2013,Moldova,Total petroleum products,791.4,3558566
5743,2013,Moldova,Renewable energies,588.4,3558566
5744,2013,Moldova,Gas,752.2,3558566
5745,2013,Moldova,Waste (non-renewable),0.0,3558566
5746,2013,Moldova,Nuclear heat,0.0,3558566
5747,2013,Moldova,Solid fuels,147.0,3558566
5748,2013,Ukraine,Total petroleum products,10123.9,45489600
5749,2013,Ukraine,Renewable energies,3171.9,45489600
5750,2013,Ukraine,Gas,39455.4,45489600
5751,2013,Ukraine,Waste (non-renewable),0.0,45489600
5752,2013,Ukraine,Nuclear heat,21627.4,45489600
5753,2013,Ukraine,Solid fuels,41542.9,45489600
5754,2013,Georgia,Total petroleum products,0.0,3776000
5755,2013,Georgia,Renewable energies,0.0,3776000
5756,2013,Georgia,Gas,0.0,3776000
5757,2013,Georgia,Waste (non-renewable),0.0,3776000
5758,2013,Georgia,Nuclear heat,0.0,3776000
5759,2013,Georgia,Solid fuels,0.0,3776000
5760,2014,Belgium,Total petroleum products,23249.1,11209057
5761,2014,Belgium,Renewable energies,3397.8,11209057
5762,2014,Belgium,Gas,12682.7,11209057
5763,2014,Belgium,Waste (non-renewable),678.8,11209057
5764,2014,Belgium,Nuclear heat,8693.8,11209057
5765,2014,Belgium,Solid fuels,3331.3,11209057
5766,2014,Bulgaria,Total petroleum products,3879.5,7223938
5767,2014,Bulgaria,Renewable energies,1788.8,7223938
5768,2014,Bulgaria,Gas,2362.6,7223938
5769,2014,Bulgaria,Waste (non-renewable),22.7,7223938
5770,2014,Bulgaria,Nuclear heat,4107.4,7223938
5771,2014,Bulgaria,Solid fuels,6396.5,7223938
5772,2014,Czech Republic,Total petroleum products,9153.8,10525347
5773,2014,Czech Republic,Renewable energies,4176.3,10525347
5774,2014,Czech Republic,Gas,6182.1,10525347
5775,2014,Czech Republic,Waste (non-renewable),250.7,10525347
5776,2014,Czech Republic,Nuclear heat,7843.2,10525347
5777,2014,Czech Republic,Solid fuels,16038.7,10525347
5778,2014,Denmark,Total petroleum products,6410.6,5643475
5779,2014,Denmark,Renewable energies,4531.7,5643475
5780,2014,Denmark,Gas,2820.3,5643475
5781,2014,Denmark,Waste (non-renewable),416.2,5643475
5782,2014,Denmark,Nuclear heat,0.0,5643475
5783,2014,Denmark,Solid fuels,2432.5,5643475
5784,2014,Germany,Total petroleum products,108401.8,80982500
5785,2014,Germany,Renewable energies,35406.3,80982500
5786,2014,Germany,Gas,63374.4,80982500
5787,2014,Germany,Waste (non-renewable),4302.2,80982500
5788,2014,Germany,Nuclear heat,25054.8,80982500
5789,2014,Germany,Solid fuels,79617.2,80982500
5790,2014,Estonia,Total petroleum products,1100.5,1314545
5791,2014,Estonia,Renewable energies,858.9,1314545
5792,2014,Estonia,Gas,435.6,1314545
5793,2014,Estonia,Waste (non-renewable),68.3,1314545
5794,2014,Estonia,Nuclear heat,0.0,1314545
5795,2014,Estonia,Solid fuels,4244.4,1314545
5796,2014,Ireland,Total petroleum products,6624.0,4657740
5797,2014,Ireland,Renewable energies,961.4,4657740
5798,2014,Ireland,Gas,3722.5,4657740
5799,2014,Ireland,Waste (non-renewable),66.1,4657740
5800,2014,Ireland,Nuclear heat,0.0,4657740
5801,2014,Ireland,Solid fuels,1997.8,4657740
5802,2014,Greece,Total petroleum products,11975.0,10892413
5803,2014,Greece,Renewable energies,2445.0,10892413
5804,2014,Greece,Gas,2484.3,10892413
5805,2014,Greece,Waste (non-renewable),20.7,10892413
5806,2014,Greece,Nuclear heat,0.0,10892413
5807,2014,Greece,Solid fuels,6687.1,10892413
5808,2014,Spain,Total petroleum products,49065.9,46480882
5809,2014,Spain,Renewable energies,17768.3,46480882
5810,2014,Spain,Gas,23666.6,46480882
5811,2014,Spain,Waste (non-renewable),204.2,46480882
